s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,margin,label,gold_db,qwen_top1,ce_predicted,qwen_correct
0.85,0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.15,1,european_football_2,european_football_1,game_injury,0
0.9,0.9,0.9,0.9,0.85,0.85,0.8,0.8,0.75,0.1,0.1,0.05,0.0,0.0,0.0,0.0,1,tracking_orders,products_gen_characteristics,e_commerce,0
0.9,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,european_football_2,soccer_1,soccer_1,0
0.97,0.95,0.92,0.9,0.88,0.85,0.8,0.75,0.7,0.65,0.5,0.0,0.0,0.0,0.0,0.02,1,tracking_orders,tracking_orders,e_commerce,1
0.95,0.85,0.8,0.75,0.7,0.6,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.05,0.1,1,european_football_2,european_football_1,soccer_1,0
0.97,0.95,0.92,0.9,0.88,0.85,0.78,0.75,0.65,0.6,0.5,0.0,0.0,0.0,0.0,0.02,1,tracking_orders,tracking_orders,e_commerce,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.9,0,european_football_2,soccer_1,soccer_1,0
0.7,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,european_football_2,european_football_1,soccer_1,0
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,1,tracking_orders,customers_and_orders,customers_and_orders,0
0.95,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,european_football_2,soccer_1,body_builder,0
0.95,0.94,0.93,0.92,0.91,0.9,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1,tracking_orders,customers_and_orders,customers_and_orders,0
0.95,0.95,0.95,0.95,0.95,0.9,0.9,0.85,0.7,0.7,0.7,0.1,0.0,0.0,0.0,0.0,1,tracking_orders,customers_and_products_contacts,customers_and_products_contacts,0
0.7,0.6,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,1,european_football_2,european_football_1,game_injury,0
0.95,0.94,0.93,0.92,0.9,0.88,0.85,0.8,0.7,0.65,0.6,0.1,0.0,0.0,0.0,0.01,1,tracking_orders,customers_and_orders,customers_and_orders,0
0.8,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,european_football_2,soccer_2016,soccer_1,0
0.7,0.6,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,european_football_2,soccer_2016,game_injury,0
0.98,0.96,0.95,0.95,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,1,tracking_orders,customers_and_invoices,customers_and_invoices,0
0.95,0.9,0.9,0.85,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,tracking_orders,store_1,customers_and_invoices,0
0.95,0.85,0.05,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.1,1,european_football_2,soccer_1,soccer_1,0
0.9,0.85,0.8,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,european_football_2,ice_hockey_draft,body_builder,0
0.9,0.85,0.85,0.75,0.5,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,tracking_orders,customers_and_invoices,customers_and_invoices,0
0.85,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.15,1,farm,city_record,farm,0
0.95,0.95,0.95,0.9,0.9,0.9,0.85,0.8,0.7,0.7,0.6,0.5,0.3,0.0,0.0,0.0,1,tracking_orders,customers_and_products_contacts,customers_and_products_contacts,0
0.9,0.85,0.8,0.75,0.2,0.2,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.05,1,farm,city_record,city_record,0
0.95,0.9,0.9,0.85,0.8,0.2,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,1,tracking_orders,customers_and_invoices,customers_and_invoices,0
0.95,0.95,0.95,0.95,0.95,0.95,0.85,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,1,tracking_orders,customers_and_orders,customers_and_orders,0
0.85,0.75,0.65,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.1,1,farm,city_record,city_record,0
0.85,0.75,0.6,0.3,0.25,0.2,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.1,1,farm,city_record,city_record,0
0.95,0.95,0.9,0.9,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.6,0.1,0.05,0.0,0.0,1,tracking_orders,customers_and_products_contacts,customers_and_products_contacts,0
0.95,0.95,0.95,0.95,0.95,0.9,0.9,0.85,0.7,0.7,0.1,0.1,0.1,0.1,0.0,0.0,1,tracking_orders,customers_and_products_contacts,customers_and_products_contacts,0
0.95,0.95,0.9,0.9,0.85,0.85,0.8,0.75,0.7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1,tracking_orders,bakery_1,customers_and_orders,0
0.95,0.9,0.85,0.8,0.75,0.6,0.3,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.05,1,farm,city_record,world_1,0
0.9,0.9,0.9,0.85,0.85,0.8,0.75,0.7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,tracking_orders,bakery_1,customers_and_orders,0
0.95,0.85,0.75,0.6,0.4,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,farm,world_1,farm,0
0.9,0.85,0.8,0.75,0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.05,1,farm,city_record,world_1,0
0.9,0.9,0.85,0.85,0.8,0.8,0.75,0.75,0.7,0.6,0.3,0.1,0.0,0.0,0.0,0.0,1,tracking_orders,bakery_1,customers_and_invoices,0
0.98,0.95,0.75,0.5,0.4,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,farm,world_1,farm,0
0.95,0.9,0.9,0.85,0.8,0.75,0.75,0.7,0.6,0.4,0.3,0.1,0.0,0.0,0.0,0.05,1,tracking_orders,customer_complaints,customers_and_invoices,0
0.8,0.7,0.6,0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,farm,world_1,farm,0
0.95,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.9,0.85,0.2,0.15,0.1,0.05,0.05,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.05,1,farm,world_1,farm,0
0.6,0.4,0.3,0.2,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,farm,bike_1,bike_1,0
0.95,0.9,0.85,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,tracking_share_transactions,customers_card_transactions,customers_card_transactions,0
0.85,0.75,0.7,0.65,0.5,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,farm,world_1,world_1,0
0.95,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.75,0.6,0.5,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.15,1,farm,city_record,farm,0
0.85,0.4,0.3,0.25,0.2,0.2,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.45,0,farm,farm,farm,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.3,0.2,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.85,0.75,0.2,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.85,0.75,0.65,0.35,0.3,0.25,0.2,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1,farm,world_1,farm,0
0.95,0.85,0.85,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.7,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.9,0.85,0.75,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,farm,world_1,world_1,0
0.95,0.1,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.6,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,farm,world_1,farm,0
0.9,0.2,0.15,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.9,0.7,0.6,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.9,0.85,0.75,0.5,0.3,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,farm,world_1,farm,0
0.95,0.7,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.98,0.95,0.85,0.75,0.65,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,farm,world_1,farm,0
0.95,0.7,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,film_rank,film_rank,film_rank,1
0.95,0.6,0.5,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,tracking_share_transactions,financial,tracking_share_transactions,0
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.7,0.3,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.3,0.2,0.15,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,film_rank,film_rank,film_rank,1
0.95,0.6,0.3,0.1,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.35,0,farm,world_1,farm,0
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.7,0.1,0.05,0.05,0.05,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,film_rank,film_rank,film_rank,1
0.95,0.75,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.85,0.75,0.65,0.55,0.45,0.35,0.25,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,film_rank,film_rank,1
0.95,0.85,0.75,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.95,0.7,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,film_rank,film_rank,film_rank,1
0.95,0.85,0.7,0.6,0.3,0.2,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,film_rank,film_rank,1
0.9,0.8,0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,film_rank,film_rank,1
0.95,0.75,0.6,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.9,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0,tracking_share_transactions,tracking_share_transactions,tracking_share_transactions,1
0.9,0.85,0.75,0.7,0.7,0.65,0.6,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,film_rank,film_rank,film_rank,1
0.95,0.7,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.25,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.85,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.01,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.85,0.75,0.7,0.65,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,imdb,imdb,0
0.95,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.85,0.25,0.2,0.2,0.15,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.85,0.35,0.3,0.25,0.2,0.2,0.15,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.85,0.75,0.7,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1,film_rank,imdb,film_rank,0
0.95,0.94,0.94,0.94,0.93,0.92,0.9,0.9,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.01,1,tracking_software_problems,e_commerce,e_commerce,0
0.95,0.95,0.95,0.95,0.95,0.95,0.9,0.7,0.7,0.3,0.3,0.1,0.0,0.0,0.0,0.0,1,tracking_software_problems,products_gen_characteristics,products_gen_characteristics,0
0.95,0.85,0.7,0.3,0.2,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,film_rank,film_rank,1
0.9,0.85,0.8,0.75,0.6,0.5,0.3,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,film_rank,imdb,film_rank,0
0.95,0.93,0.93,0.93,0.93,0.92,0.92,0.9,0.9,0.7,0.7,0.1,0.1,0.0,0.0,0.02,1,tracking_software_problems,e_commerce,e_commerce,0
0.95,0.7,0.6,0.3,0.1,0.1,0.05,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0,film_rank,imdb,imdb,0
0.95,0.92,0.9,0.88,0.85,0.85,0.8,0.8,0.75,0.7,0.1,0.05,0.0,0.0,0.0,0.03,1,tracking_software_problems,products_gen_characteristics,products_gen_characteristics,0
0.95,0.7,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.85,0.75,0.65,0.55,0.45,0.35,0.25,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,film_rank,imdb,imdb,0
0.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,film_rank,film_rank,film_rank,1
0.95,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,film_rank,film_rank,film_rank,1
0.95,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0,tracking_software_problems,codebase_community,tracking_software_problems,0
0.95,0.85,0.2,0.2,0.2,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,tracking_software_problems,customer_complaints,tracking_software_problems,0
0.95,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.75,0.75,0.75,0.7,0.6,0.6,0.5,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,film_rank,film_rank,imdb,1
0.85,0.85,0.85,0.8,0.75,0.7,0.65,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,film_rank,film_rank,film_rank,1
0.95,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.8,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.3,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,film_rank,film_rank,film_rank,1
0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,financial,customers_and_invoices,1
0.95,0.1,0.05,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.85,0,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.85,0.25,0.25,0.2,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,customers_card_transactions,customers_card_transactions,0
0.95,0.85,0.2,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,debit_card_specializing,customers_card_transactions,0
0.95,0.85,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,customers_card_transactions,customers_card_transactions,0
0.9,0.85,0.75,0.65,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,financial,financial,loan_1,1
0.9,0.75,0.7,0.6,0.5,0.5,0.4,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.15,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,financial,financial,customers_and_invoices,1
0.8,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,financial,financial,loan_1,1
0.95,0.85,0.8,0.75,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.85,0.7,0.3,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.15,1,tracking_software_problems,customer_complaints,tracking_software_problems,0
0.85,0.3,0.2,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,financial,financial,loan_1,1
0.95,0.85,0.3,0.25,0.2,0.2,0.15,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.9,0.85,0.15,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.05,1,tracking_software_problems,customer_complaints,tracking_software_problems,0
0.9,0.85,0.75,0.3,0.25,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.85,0.2,0.15,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.75,0.65,0.3,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,financial,customers_card_transactions,1
0.95,0.85,0.75,0.65,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,1,tracking_software_problems,tracking_software_problems,tracking_software_problems,1
0.95,0.9,0.85,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,financial,financial,customers_and_invoices,1
0.7,0.6,0.3,0.3,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,financial,chicago_crime,perpetrator,0
0.8,0.7,0.6,0.4,0.3,0.2,0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,financial,card_games,loan_1,0
0.95,0.85,0.3,0.1,0.1,0.1,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,1,train_station,trains,train_station,0
0.9,0.85,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.05,1,train_station,trains,train_station,0
0.95,0.85,0.75,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.1,1,train_station,train_station,train_station,1
0.95,0.85,0.75,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.1,1,train_station,train_station,train_station,1
0.8,0.7,0.6,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,financial,wedding,1
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,financial,debit_card_specializing,customers_card_transactions,0
0.95,0.85,0.2,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.1,1,train_station,station_weather,train_station,0
0.95,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,financial,loan_1,loan_1,0
0.95,0.7,0.6,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.25,0,train_station,train_station,train_station,1
0.7,0.7,0.6,0.4,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,financial,chicago_crime,chicago_crime,0
0.95,0.85,0.75,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,1,train_station,station_weather,train_station,0
0.85,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0,train_station,bike_1,bike_1,0
0.8,0.7,0.6,0.6,0.6,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,financial,customers_and_invoices,1
0.85,0.75,0.6,0.5,0.4,0.3,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,customers_card_transactions,customers_card_transactions,0
0.95,0.85,0.75,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,1,train_station,train_station,train_station,1
0.85,0.6,0.2,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.25,0,financial,financial,loan_1,1
0.95,0.85,0.75,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.1,1,train_station,train_station,train_station,1
0.95,0.1,0.05,0.05,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.85,0,financial,customers_card_transactions,customers_card_transactions,0
0.3,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,retail_complains,region_building,0
0.9,0.85,0.75,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.05,1,train_station,station_weather,train_station,0
0.95,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,twitter_1,twitter_1,twitter_1,1
0.95,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.85,0,train_station,train_station,train_station,1
0.6,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.45,0,financial,financial,loan_1,1
0.95,0.9,0.85,0.7,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,twitter_1,twitter_1,twitter_1,1
0.85,0.75,0.35,0.3,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,financial,financial,customers_card_transactions,1
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1,financial,customers_and_products_contacts,customers_and_products_contacts,0
0.95,0.85,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,twitter_1,twitter_1,twitter_1,1
0.95,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,financial,financial,small_bank_1,1
